id,segment_id,scene_id,start,end
acAWfzV__XI_1,7,2,14:54,14:56
acAWfzV__XI_2,0,3,16:21,16:23
RN2g9sRuJhA_1,0,0,10:43,11:29
FnKDgC9aNu0_1,0,2,29:56,29:57 
FnKDgC9aNu0_2,0,2,48:37,48:38
o2F-N42Ufo4_0,0,0,4:28,4:30
o2F-N42Ufo4_0,1,1,4:31,4:34
o2F-N42Ufo4_0,2,2,4:44,4:50
XVXczyheik0_0,0,5,5:20,8:19
XVXczyheik0_0,1,5,15:04,16:07
XVXczyheik0_1,0,3,3:23,3:32
XVXczyheik0_2,0,4,0:07,0:07
XVXczyheik0_2,1,4,4:27,4:27
XVXczyheik0_2,2,4,5:20,5:20
XVXczyheik0_2,3,4,9:07,9:07
XVXczyheik0_2,4,4,9:39,9:39
XVXczyheik0_2,5,4,14:21,14:21
XVXczyheik0_2,6,4,15:04,15:04
LfUsGv-ESbc_0,0,3,8:09,8:10
L-XGTMusZvc_0,0,2,3:31,3:37
L-XGTMusZvc_0,1,2,7:31,7:41
L-XGTMusZvc_0,2,2,10:53,10:59
L-XGTMusZvc_0,3,2,14:31,14:42
L-XGTMusZvc_1,0,2,3:26,3:40
L-XGTMusZvc_1,1,2,7:22,7:41
L-XGTMusZvc_1,2,2,7:56,8:09
L-XGTMusZvc_1,3,2,10:44,11:03
L-XGTMusZvc_1,4,2,14:30,14:59
L-XGTMusZvc_2,0,3,3:32,3:37
L-XGTMusZvc_2,1,3,7:34,7:40
L-XGTMusZvc_2,2,3,8:07,8:09
L-XGTMusZvc_2,3,3,10:56,10:59
L-XGTMusZvc_2,4,3,14:39,14:46
8MkL3W6wU3g_0,0,2,9:18,9:33
8MkL3W6wU3g_0,1,2,11:34,11:38
8MkL3W6wU3g_1,0,4,23:06,23:36
8MkL3W6wU3g_1,1,4,24:03,24:17
2ekjGl8yWZk_0,0,0,0:00,0:14
2ekjGl8yWZk_1,0,0,0:20,0:35
_BDzMutoy6A_0,0,3,4:40,4:42
_BDzMutoy6A_1,0,4,10:23,10:24
_BDzMutoy6A_2,0,3,14:08,14:09
crmV4OduHYA_0,0,3,0:21,20:11
crmV4OduHYA_2,0,4,18:32,18:34
i327DBSS_iE_0,0,0,1:00,1:07
i327DBSS_iE_0,1,1,1:35,1:55
i327DBSS_iE_0,2,2,0:30,0:38
i327DBSS_iE_0,3,2,12:24,12:37
i327DBSS_iE_0,4,2,14:20,14:29
i327DBSS_iE_0,5,3,7:14,7:45
i327DBSS_iE_0,6,3,9:02,9:19
i327DBSS_iE_0,7,4,4:50,6:06
i327DBSS_iE_1,0,1,12:12,12:18
i327DBSS_iE_1,1,2,12:02,12:12
i327DBSS_iE_1,2,3,11:40,11:52
i327DBSS_iE_1,3,4,11:52,12:02
i327DBSS_iE_2,0,1,12:41,12:46
i327DBSS_iE_2,1,3,12:46,12:50
i327DBSS_iE_2,2,4,12:50,12:54
i327DBSS_iE_2,3,5,12:54,13:03
i327DBSS_iE_2,4,5,13:16,14:20
d-GKQeu4S6M_1,0,2,14:25,14:26
d-GKQeu4S6M_1,1,3,3:13,3:15
d-GKQeu4S6M_1,2,3,14:29,14:33
d-GKQeu4S6M_1,3,3,17:57,18:06
d-GKQeu4S6M_2,0,3,18:02,18:06
P9hDA0u6FO0_0,0,0,0:09,0:12
P9hDA0u6FO0_0,1,2,1:24,1:34
P9hDA0u6FO0_0,2,2,1:56,2:02
P9hDA0u6FO0_0,3,2,27:21,28:09
P9hDA0u6FO0_0,4,3,4:52,4:53
P9hDA0u6FO0_1,0,0,1:40,1:43
P9hDA0u6FO0_1,1,0,2:42,2:44
P9hDA0u6FO0_1,2,0,3:55,3:59
P9hDA0u6FO0_1,3,0,9:23,9:24
P9hDA0u6FO0_1,4,0,9:47,9:50
P9hDA0u6FO0_1,5,0,10:05,10:09
P9hDA0u6FO0_1,6,0,17:06,17:08
P9hDA0u6FO0_1,7,0,19:48,19:55
P9hDA0u6FO0_1,8,1,0:54,1:13
P9hDA0u6FO0_1,9,1,8:52,8:59
P9hDA0u6FO0_1,10,1,28:18,28:56
P9hDA0u6FO0_2,0,0,14:16,14:34
P9hDA0u6FO0_2,1,1,18:38,18:45
P9hDA0u6FO0_2,2,2,21:42,21:54
wvfctNd-Aio_1,0,1,16:35,16:36
jvkmcX47bKU_0,0,5,3:00,3:04
jvkmcX47bKU_1,0,4,6:29,23:24
jvkmcX47bKU_2,0,3,17:48,17:51
1pxrIj9Xyps_0,0,5,9:44,9:44
1pxrIj9Xyps_1,0,4,11:20,11:21
E7FSg22MdKE_0,0,2,5:13,5:28
E7FSg22MdKE_0,1,2,9:55,10:02
E7FSg22MdKE_0,2,2,10:34,10:41
E7FSg22MdKE_0,3,2,13:43,13:51
E7FSg22MdKE_2,0,7,0:23,0:41
E7FSg22MdKE_2,1,7,12:17,12:29
er1oRjH2iu8_0,0,2,7:44,7:48
er1oRjH2iu8_1,0,2,3:24,3:30
XYsCVqz3iug_0,0,1,7:13,7:23
XYsCVqz3iug_0,1,1,10:58,11:01
XYsCVqz3iug_2,0,1,15:09,15:11
XYsCVqz3iug_2,1,1,17:30,17:46
XYsCVqz3iug_2,2,1,21:52,22:05
XYsCVqz3iug_2,3,1,23:45,23:52
60oHeCZHtvI_1,0,0,8:51,9:07
60oHeCZHtvI_2,0,1,15:44,16:04
s49y2RP5C7E_0,0,0,4:19,4:23
s49y2RP5C7E_0,1,0,17:14,17:22
s49y2RP5C7E_0,2,1,4:23,4:28
s49y2RP5C7E_0,3,2,0:12,0:14
s49y2RP5C7E_0,4,2,3:00,3:06
s49y2RP5C7E_0,5,2,4:32,4:37
s49y2RP5C7E_1,0,0,2:00,2:10
s49y2RP5C7E_1,1,0,11:08,11:12
s49y2RP5C7E_1,2,1,11:22,11:35
s49y2RP5C7E_1,3,2,12:02,12:20
s49y2RP5C7E_2,0,0,14:48,15:01
s49y2RP5C7E_2,1,1,15:01,15:14
s49y2RP5C7E_2,2,2,15:44,15:49
61SYvhojGvg_0,0,1,11:53,11:58
61SYvhojGvg_2,0,0,12:17,12:20
u1D4ArcBjLI_1,0,0,17:13,17:29
u1D4ArcBjLI_1,1,1,17:30,17:33
u1D4ArcBjLI_1,2,2,17:33,17:35
u1D4ArcBjLI_2,0,0,23:42,23:55
u1D4ArcBjLI_2,1,1,23:55,24:13
u1D4ArcBjLI_2,2,2,24:14,24:43
yFAuXmcGk2Y_0,0,1,14:11,14:47
yFAuXmcGk2Y_1,0,3,30:58,31:36
yFAuXmcGk2Y_1,1,3,33:05,33:31
yFAuXmcGk2Y_2,0,2,46:39,46:43
kOZnpwI2hIM_0,0,5,11:01,11:02
kOZnpwI2hIM_0,1,5,11:07,11:45
kOZnpwI2hIM_0,2,5,12:07,13:27
kOZnpwI2hIM_0,3,5,15:08,15:10
kOZnpwI2hIM_0,4,5,15:35,15:36
kOZnpwI2hIM_0,5,5,15:47,15:51
kOZnpwI2hIM_1,0,1,3:28,3:29
kOZnpwI2hIM_1,1,4,3:29,3:31
kOZnpwI2hIM_2,0,0,8:08,8:09
kOZnpwI2hIM_2,1,1,0:32,0:33
kOZnpwI2hIM_2,2,1,7:20,7:40
kOZnpwI2hIM_2,3,1,8:10,8:21
kOZnpwI2hIM_2,4,1,8:27,10:00
kOZnpwI2hIM_2,5,1,10:03,10:09
kOZnpwI2hIM_2,6,1,10:14,10:31
kOZnpwI2hIM_2,7,1,10:39,10:46
kOZnpwI2hIM_2,8,1,10:52,10:57
kOZnpwI2hIM_2,9,1,13:37,13:59
kOZnpwI2hIM_2,10,1,14:10,14:54
kOZnpwI2hIM_2,11,1,15:06,15:08
kOZnpwI2hIM_2,12,1,15:32,15:35
eE5Z7gDbgVA_1,0,4,15:57,15:58
eE5Z7gDbgVA_2,0,3,17:06,17:06
V-RIpt7Tknc_1,0,4,10:55,10:59
Fw1rirubXiU_1,0,3,1:42,1:42
Fw1rirubXiU_1,1,3,26:15,26:20
Fw1rirubXiU_2,0,4,18:47,19:05
Fw1rirubXiU_2,1,4,23:57,23:58
Fw1rirubXiU_2,2,4,26:56,26:59
Fw1rirubXiU_2,3,4,27:56,28:01
Fw1rirubXiU_2,4,4,28:53,28:58
Fw1rirubXiU_2,5,4,29:18,29:22
Fw1rirubXiU_2,6,4,29:56,30:08
Fw1rirubXiU_2,7,4,34:50,34:54
Fw1rirubXiU_2,8,4,35:54,36:12
Fw1rirubXiU_2,9,4,42:07,42:09
Fw1rirubXiU_2,10,4,51:46,51:55
tdm72-vYxTs_0,0,0,3:04,3:07
tdm72-vYxTs_2,0,0,10:56,11:05
DoizYSYQRqU_1,0,1,13:54,13:57
DoizYSYQRqU_2,0,1,15:50,15:56
DoizYSYQRqU_2,1,1,16:20,16:34
DoizYSYQRqU_2,2,1,17:00,17:03
DoizYSYQRqU_2,3,1,18:10,18:19
DoizYSYQRqU_2,4,1,18:47,19:35
NAJOZTNkhlI_2,0,0,40:14,40:38
iwXp1fT89-M_0,0,0,0:22,0:24
iwXp1fT89-M_0,1,1,3:21,3:21
iwXp1fT89-M_0,2,2,3:45,3:46
iwXp1fT89-M_0,3,2,4:04,4:05
iwXp1fT89-M_1,0,0,7:42,8:12
iwXp1fT89-M_1,1,1,9:48,9:51
pGEF7Tme3Tk_1,0,3,7:04,7:05
aqUisZS9Ruw_0,0,2,12:02,12:02
aqUisZS9Ruw_1,0,2,1:38,1:39
aqUisZS9Ruw_2,0,2,7:03,7:04
TMe7oXMJoSM_0,0,2,4:21,16:09
TMe7oXMJoSM_0,1,2,19:09,30:15
TMe7oXMJoSM_0,2,2,34:59,45:09
TMe7oXMJoSM_1,0,1,24:11,24:11
TMe7oXMJoSM_1,1,2,4:32,6:10
TMe7oXMJoSM_1,2,2,14:48,16:15
TMe7oXMJoSM_1,3,2,21:23,22:45
8foMISZGiyw_0,0,0,5:27,6:30
8foMISZGiyw_1,0,2,10:53,10:54
J1IwKg2ufk8_0,0,0,5:05,5:19
J1IwKg2ufk8_1,0,0,10:21,10:30
J1IwKg2ufk8_2,0,0,5:46,6:04
J1IwKg2ufk8_2,1,0,10:53,11:13
J1IwKg2ufk8_2,2,1,2:28,3:21
J1IwKg2ufk8_2,3,1,3:51,4:05
J1IwKg2ufk8_2,4,1,4:43,5:04
J1IwKg2ufk8_2,5,1,8:46,9:44
J1IwKg2ufk8_2,6,1,10:36,11:08
J1IwKg2ufk8_2,7,1,12:01,12:23
J1IwKg2ufk8_2,8,1,16:18,16:31
J1IwKg2ufk8_2,9,1,18:45,19:02
J1IwKg2ufk8_2,10,1,19:24,19:42
XuQswmEPgxU_0,0,3,11:54,13:30
XuQswmEPgxU_1,0,3,28:27,30:36
NSeq-nVSY_E_0,0,1,5:33,6:16
NSeq-nVSY_E_0,1,1,9:00,9:16
NSeq-nVSY_E_0,2,2,8:29,8:30
NSeq-nVSY_E_1,0,1,11:31,11:32
WTT7XZko3qk_1,0,3,13:50,13:54
WTT7XZko3qk_2,0,1,6:07,6:43
qsH6q5wNso4_0,0,0,0:00,0:20
qsH6q5wNso4_0,1,0,0:31,1:07
qsH6q5wNso4_0,2,0,1:17,1:40
qsH6q5wNso4_0,3,0,2:41,3:00
qsH6q5wNso4_0,4,0,3:21,3:34
qsH6q5wNso4_0,5,0,3:53,3:57
qsH6q5wNso4_0,6,0,4:06,4:10
qsH6q5wNso4_0,7,0,4:31,4:34
qsH6q5wNso4_0,8,0,4:52,5:01
qsH6q5wNso4_0,9,0,6:14,6:18
qsH6q5wNso4_0,10,0,6:33,6:40
qsH6q5wNso4_0,11,0,7:01,7:24
qsH6q5wNso4_0,12,0,8:25,8:33
qsH6q5wNso4_0,13,0,9:30,10:11
qsH6q5wNso4_0,14,0,10:23,10:34
qsH6q5wNso4_0,15,0,11:25,11:28
qsH6q5wNso4_0,16,0,12:05,12:26
qsH6q5wNso4_0,17,0,12:33,12:35
qsH6q5wNso4_0,18,0,13:28,13:33
qsH6q5wNso4_0,19,0,14:10,14:14
qsH6q5wNso4_0,20,0,15:00,16:07
qsH6q5wNso4_0,21,0,16:19,16:27
qsH6q5wNso4_0,22,2,3:11,3:17
qsH6q5wNso4_1,0,0,5:53,6:06
qsH6q5wNso4_1,1,1,6:28,6:33
qsH6q5wNso4_1,2,2,7:25,9:30
QPth_xqBXGY_0,0,3,2:46,2:46
QPth_xqBXGY_0,1,3,4:54,4:54
QPth_xqBXGY_0,2,3,9:02,9:02
QPth_xqBXGY_0,3,3,10:20,10:20
QPth_xqBXGY_0,4,3,11:08,11:08
QPth_xqBXGY_0,5,3,12:04,12:04
QPth_xqBXGY_0,6,3,12:14,12:14
QPth_xqBXGY_0,7,3,13:07,13:07
QPth_xqBXGY_0,8,3,13:33,13:33
QPth_xqBXGY_0,9,3,14:06,14:06
QPth_xqBXGY_0,10,3,15:12,15:12
QPth_xqBXGY_0,11,3,16:25,16:25
QPth_xqBXGY_0,12,3,17:33,17:33
QPth_xqBXGY_0,13,3,18:21,18:21
QPth_xqBXGY_0,14,3,19:43,19:43
QPth_xqBXGY_0,15,3,24:33,24:33
QPth_xqBXGY_0,16,3,27:36,27:36
QPth_xqBXGY_0,17,3,28:52,28:52
QPth_xqBXGY_1,0,2,11:27,11:33
QPth_xqBXGY_1,1,3,0:32,0:32
QPth_xqBXGY_1,2,3,3:02,3:02
QPth_xqBXGY_1,3,3,10:21,10:21
QPth_xqBXGY_1,4,3,11:26,11:26
QPth_xqBXGY_1,5,3,12:14,12:14
QPth_xqBXGY_1,6,3,15:12,15:12
QPth_xqBXGY_2,0,3,21:21,22:06
_7sd4fjnmvc_1,0,1,12:44,17:06
_7sd4fjnmvc_2,0,2,21:21,21:44
T15Kv6dtYO0_1,0,0,7:35,7:39
51dUUxFOjDE_0,0,3,0:04,0:08
51dUUxFOjDE_0,1,3,0:40,0:42
51dUUxFOjDE_0,2,3,19:29,19:30
51dUUxFOjDE_2,0,2,0:22,0:25
51dUUxFOjDE_2,1,2,1:24,1:27
51dUUxFOjDE_2,2,2,2:21,2:30
51dUUxFOjDE_2,3,2,3:34,3:48
51dUUxFOjDE_2,4,2,4:23,4:35
51dUUxFOjDE_2,5,2,4:48,4:59
51dUUxFOjDE_2,6,2,5:06,5:07
51dUUxFOjDE_2,7,2,5:36,5:39
51dUUxFOjDE_2,8,2,5:59,6:14
51dUUxFOjDE_2,9,2,7:39,7:45
51dUUxFOjDE_2,10,2,8:07,8:11
51dUUxFOjDE_2,11,2,8:26,8:30
51dUUxFOjDE_2,12,2,11:02,11:19
51dUUxFOjDE_2,13,2,13:29,13:39
51dUUxFOjDE_2,14,2,14:16,14:22
51dUUxFOjDE_2,15,2,14:29,14:29
51dUUxFOjDE_2,16,2,14:35,14:43
51dUUxFOjDE_2,17,2,15:40,15:49
51dUUxFOjDE_2,18,2,17:23,17:36
51dUUxFOjDE_2,19,2,18:18,18:20
51dUUxFOjDE_2,20,2,18:57,19:00
51dUUxFOjDE_2,21,2,19:24,19:24
51dUUxFOjDE_2,22,2,20:10,20:24
51dUUxFOjDE_2,23,2,21:09,21:11
51dUUxFOjDE_2,24,2,21:37,21:40
51dUUxFOjDE_2,25,2,24:00,24:28
2vVQo_GMA70_0,0,0,0:00,0:04
2vVQo_GMA70_0,1,0,0:08,0:31
2vVQo_GMA70_0,2,0,33:37,33:38
2vVQo_GMA70_0,3,0,33:45,33:57
2vVQo_GMA70_1,0,5,21:41,24:21
yXXhrMqfMlk_1,0,0,4:39,4:41
UwJTCg5fpXg_1,0,0,0:00,22:37
UwJTCg5fpXg_2,0,0,0:00,22:37
-PnG8Jp2gFw_0,0,2,6:47,6:48
-PnG8Jp2gFw_1,0,3,9:49,9:50
